,# time passed,number of events,total number,average number
588,4417.5,268.0,138733.0,31.40531975099038
589,4425.0,254.0,138987.0,31.40949152542373
590,4432.5,250.0,139237.0,31.412746756909193
591,4440.0,230.0,139467.0,31.411486486486485
592,4447.5,242.0,139709.0,31.412928611579538
593,4455.0,233.0,139942.0,31.412345679012347
594,4462.5,241.0,140183.0,31.413557422969188
595,4470.0,245.0,140428.0,31.415659955257272
596,4477.5,258.0,140686.0,31.42065884980458
597,4485.0,237.0,140923.0,31.420958751393535
598,4492.5,213.0,141136.0,31.415915414579857
599,4500.0,224.0,141360.0,31.413333333333334
600,4507.5,213.0,141573.0,31.408319467554076
601,4515.0,211.0,141784.0,31.402879291251384
602,4522.5,223.0,142007.0,31.400110558319515
603,4530.0,233.0,142240.0,31.399558498896248
604,4537.5,219.0,142459.0,31.395922865013773
605,4545.0,212.0,142671.0,31.390759075907592
606,4552.5,223.0,142894.0,31.388028555738604
607,4560.0,241.0,143135.0,31.38925438596491
608,4567.5,241.0,143376.0,31.39047619047619
609,4575.0,235.0,143611.0,31.3903825136612
610,4582.5,237.0,143848.0,31.390725586470268
611,4590.0,249.0,144097.0,31.393681917211328
612,4597.5,243.0,144340.0,31.395323545405112
613,4605.0,254.0,144594.0,31.399348534201955
614,4612.5,228.0,144822.0,31.397723577235773
615,4620.0,247.0,145069.0,31.40021645021645
616,4627.5,240.0,145309.0,31.401188546731497
617,4635.0,225.0,145534.0,31.398921251348437
618,4642.5,212.0,145746.0,31.393861066235864
619,4650.0,226.0,145972.0,31.391827956989246
620,4657.5,235.0,146207.0,31.391733762748256
621,4665.0,235.0,146442.0,31.391639871382637
622,4672.5,223.0,146665.0,31.388978063135365
623,4680.0,270.0,146935.0,31.396367521367523
624,4687.5,238.0,147173.0,31.396906666666666
625,4695.0,243.0,147416.0,31.398509052183172
626,4702.5,215.0,147631.0,31.394152046783624
627,4710.0,241.0,147872.0,31.395329087048832
628,4717.5,242.0,148114.0,31.396714361420244
629,4725.0,235.0,148349.0,31.396613756613757
630,4732.5,210.0,148559.0,31.39123085050185
631,4740.0,264.0,148823.0,31.397257383966245
632,4747.5,249.0,149072.0,31.400105318588732
633,4755.0,240.0,149312.0,31.40105152471083
634,4762.5,245.0,149557.0,31.403044619422573
635,4770.0,233.0,149790.0,31.40251572327044
636,4777.5,232.0,150022.0,31.401779173207746
637,4785.0,240.0,150262.0,31.40271682340648
638,4792.5,234.0,150496.0,31.402399582681273
639,4800.0,226.0,150722.0,31.40041666666667
640,4807.5,225.0,150947.0,31.39823192927717
641,4815.0,215.0,151162.0,31.39397715472482
642,4822.5,253.0,151415.0,31.397615344738206
643,4830.0,241.0,151656.0,31.398757763975155
644,4837.5,258.0,151914.0,31.40341085271318
645,4845.0,240.0,152154.0,31.404334365325077
646,4852.5,228.0,152382.0,31.402782071097374
647,4860.0,232.0,152614.0,31.402057613168726
648,4867.5,250.0,152864.0,31.405033384694402
649,4875.0,248.0,153112.0,31.407589743589742
650,4882.5,224.0,153336.0,31.40522273425499
651,4890.0,236.0,153572.0,31.405316973415133
652,4897.5,209.0,153781.0,31.399897907095458
653,4905.0,247.0,154028.0,31.40224260958206
654,4912.5,240.0,154268.0,31.403155216284986
655,4920.0,212.0,154480.0,31.398373983739837
656,4927.5,230.0,154710.0,31.397260273972602
657,4935.0,243.0,154953.0,31.398784194528876
658,4942.5,245.0,155198.0,31.400708143651997
659,4950.0,245.0,155443.0,31.402626262626264
660,4957.5,255.0,155698.0,31.406555723651035
661,4965.0,234.0,155932.0,31.40624370594159
662,4972.5,247.0,156179.0,31.408547008547007
663,4980.0,233.0,156412.0,31.408032128514055
664,4987.5,253.0,156665.0,31.41152882205514
665,4995.0,247.0,156912.0,31.413813813813814
666,5002.5,220.0,157132.0,31.410694652673662
667,5010.0,232.0,157364.0,31.40998003992016
668,5017.5,223.0,157587.0,31.40747384155456
669,5025.0,243.0,157830.0,31.408955223880596
670,5032.5,256.0,158086.0,31.413015399900647
671,5040.0,245.0,158331.0,31.41488095238095
672,5047.5,244.0,158575.0,31.41654284299158
673,5055.0,217.0,158792.0,31.41285855588526
674,5062.5,218.0,159010.0,31.409382716049382
675,5070.0,220.0,159230.0,31.40631163708087
676,5077.5,239.0,159469.0,31.406991629739046
677,5085.0,232.0,159701.0,31.406293018682398
678,5092.5,222.0,159923.0,31.403632793323514
679,5100.0,247.0,160170.0,31.405882352941177
680,5107.5,231.0,160401.0,31.404992657856095
681,5115.0,210.0,160611.0,31.4
682,5122.5,239.0,160850.0,31.40068326012689
683,5130.0,249.0,161099.0,31.403313840155946
684,5137.5,248.0,161347.0,31.40574209245742
685,5145.0,263.0,161610.0,31.411078717201168
686,5152.5,264.0,161874.0,31.41659388646288
687,5160.0,240.0,162114.0,31.417441860465118
688,5167.5,235.0,162349.0,31.41731978713111
689,5175.0,192.0,162541.0,31.40888888888889
690,5182.5,236.0,162777.0,31.408972503617946
691,5190.0,208.0,162985.0,31.403660886319845
692,5197.5,240.0,163225.0,31.404521404521404
693,5205.0,225.0,163450.0,31.402497598463015
694,5212.5,203.0,163653.0,31.396258992805755
695,5220.0,257.0,163910.0,31.40038314176245
696,5227.5,233.0,164143.0,31.399904351984695
697,5235.0,228.0,164371.0,31.39847182425979
698,5242.5,235.0,164606.0,31.398378636146877
699,5250.0,231.0,164837.0,31.39752380952381
700,5257.5,238.0,165075.0,31.398002853067048
701,5265.0,231.0,165306.0,31.397150997150998
702,5272.5,243.0,165549.0,31.398577524893316
703,5280.0,255.0,165804.0,31.402272727272727
704,5287.5,244.0,166048.0,31.403877068557918
705,5295.0,263.0,166311.0,31.409065155807365
706,5302.5,232.0,166543.0,31.40839226779821
707,5310.0,210.0,166753.0,31.403578154425613
708,5317.5,262.0,167015.0,31.408556652562293
709,5325.0,251.0,167266.0,31.411455399061033
710,5332.5,218.0,167484.0,31.40815752461322
711,5340.0,257.0,167741.0,31.412172284644196
712,5347.5,240.0,167981.0,31.41299672744273
713,5355.0,237.0,168218.0,31.413258636788047
714,5362.5,234.0,168452.0,31.412960372960374
715,5370.0,246.0,168698.0,31.41489757914339
716,5377.5,226.0,168924.0,31.41311018131102
717,5385.0,258.0,169182.0,31.417270194986074
718,5392.5,251.0,169433.0,31.42012053778396
719,5400.0,239.0,169672.0,31.42074074074074
720,5407.5,253.0,169925.0,31.423948220064727
721,5415.0,247.0,170172.0,31.426038781163435
722,5422.5,219.0,170391.0,31.42295988934993
723,5430.0,223.0,170614.0,31.42062615101289
724,5437.5,224.0,170838.0,31.41848275862069
725,5445.0,229.0,171067.0,31.417263544536272
726,5452.5,223.0,171290.0,31.414947271893627
727,5460.0,197.0,171487.0,31.40787545787546
728,5467.5,230.0,171717.0,31.406858710562414
729,5475.0,231.0,171948.0,31.406027397260274
730,5482.5,231.0,172179.0,31.405198358413134
731,5490.0,239.0,172418.0,31.405828779599272
732,5497.5,231.0,172649.0,31.4050022737608
733,5505.0,235.0,172884.0,31.40490463215259
734,5512.5,232.0,173116.0,31.404263038548752
735,5520.0,242.0,173358.0,31.405434782608694
736,5527.5,239.0,173597.0,31.406060606060606
737,5535.0,228.0,173825.0,31.404697380307137
738,5542.5,242.0,174067.0,31.405863779882726
739,5550.0,240.0,174307.0,31.406666666666666
740,5557.5,212.0,174519.0,31.40242914979757
741,5565.0,250.0,174769.0,31.40503144654088
742,5572.5,231.0,175000.0,31.404217137729923
743,5580.0,243.0,175243.0,31.405555555555555
744,5587.5,232.0,175475.0,31.404921700223714
745,5595.0,265.0,175740.0,31.410187667560322
746,5602.5,215.0,175955.0,31.406514948683622
747,5610.0,257.0,176212.0,31.410338680926916
748,5617.5,248.0,176460.0,31.412550066755674
749,5625.0,252.0,176712.0,31.415466666666667
750,5632.5,232.0,176944.0,31.414824678206834
751,5640.0,238.0,177182.0,31.415248226950354
752,5647.5,227.0,177409.0,31.413722886232847
753,5655.0,253.0,177662.0,31.416799292661363
754,5662.5,237.0,177899.0,31.417041942604857
755,5670.0,245.0,178144.0,31.418694885361553
756,5677.5,243.0,178387.0,31.419991193306913
757,5685.0,236.0,178623.0,31.42005277044855
758,5692.5,239.0,178862.0,31.42064119455424
759,5700.0,250.0,179112.0,31.423157894736843
760,5707.5,239.0,179351.0,31.423740692071835
761,5715.0,236.0,179587.0,31.42379702537183
762,5722.5,244.0,179831.0,31.42525120139799
763,5730.0,245.0,180076.0,31.426876090750437
764,5737.5,265.0,180341.0,31.4319825708061
765,5745.0,228.0,180569.0,31.430635335073976
766,5752.5,212.0,180781.0,31.42651021295089
767,5760.0,219.0,181000.0,31.42361111111111
768,5767.5,231.0,181231.0,31.422800173385347
769,5775.0,211.0,181442.0,31.41852813852814
770,5782.5,225.0,181667.0,31.416688283614352
771,5790.0,234.0,181901.0,31.416407599309153
772,5797.5,225.0,182126.0,31.414575247951703
773,5805.0,247.0,182373.0,31.41653746770026
774,5812.5,256.0,182629.0,31.42004301075269
775,5820.0,222.0,182851.0,31.417697594501718
776,5827.5,245.0,183096.0,31.419305019305018
777,5835.0,212.0,183308.0,31.415252784918593
778,5842.5,226.0,183534.0,31.413607188703466
779,5850.0,261.0,183795.0,31.41794871794872
780,5857.5,214.0,184009.0,31.414255228339737
781,5865.0,250.0,184259.0,31.416709292412616
782,5872.5,218.0,184477.0,31.413707960834397
783,5880.0,243.0,184720.0,31.41496598639456
784,5887.5,242.0,184962.0,31.41605095541401
785,5895.0,234.0,185196.0,31.415776081424937
786,5902.5,237.0,185433.0,31.416010165184243
787,5910.0,243.0,185676.0,31.41725888324873
788,5917.5,246.0,185922.0,31.419011406844106
789,5925.0,232.0,186154.0,31.418396624472575
790,5932.5,243.0,186397.0,31.419637589549094
791,5940.0,251.0,186648.0,31.42222222222222
792,5947.5,231.0,186879.0,31.42143757881463
793,5955.0,215.0,187094.0,31.417968094038624
794,5962.5,232.0,187326.0,31.417358490566038
795,5970.0,222.0,187548.0,31.41507537688442
796,5977.5,248.0,187796.0,31.41714763697198
797,5985.0,232.0,188028.0,31.416541353383458
798,5992.5,239.0,188267.0,31.417104714226117
799,6000.0,220.0,188487.0,31.4145
800,6007.5,237.0,188724.0,31.4147315855181
801,6015.0,225.0,188949.0,31.412967581047383
802,6022.5,229.0,189178.0,31.41187214611872
803,6030.0,220.0,189398.0,31.409286898839138
804,6037.5,248.0,189646.0,31.41134575569358
805,6045.0,257.0,189903.0,31.414888337468984
806,6052.5,223.0,190126.0,31.412804626187526
807,6060.0,222.0,190348.0,31.41056105610561
808,6067.5,229.0,190577.0,31.40947672023074
809,6075.0,268.0,190845.0,31.414814814814815
810,6082.5,217.0,191062.0,31.41175503493629
811,6090.0,242.0,191304.0,31.4128078817734
812,6097.5,230.0,191534.0,31.41189011890119
813,6105.0,228.0,191762.0,31.41064701064701
814,6112.5,259.0,192021.0,31.41447852760736
815,6120.0,239.0,192260.0,31.415032679738562
816,6127.5,221.0,192481.0,31.41264789881681
817,6135.0,207.0,192688.0,31.407986960065198
818,6142.5,250.0,192938.0,31.41033781033781
819,6150.0,248.0,193186.0,31.412357723577237
820,6157.5,244.0,193430.0,31.413723101908243
821,6165.0,220.0,193650.0,31.41119221411192
822,6172.5,231.0,193881.0,31.41044957472661
823,6180.0,230.0,194111.0,31.409546925566342
824,6187.5,232.0,194343.0,31.408969696969695
825,6195.0,239.0,194582.0,31.409523809523808
826,6202.5,246.0,194828.0,31.411205159209995
827,6210.0,248.0,195076.0,31.413204508856683
828,6217.5,227.0,195303.0,31.411821471652594
829,6225.0,231.0,195534.0,31.411084337349397
830,6232.5,198.0,195732.0,31.405054151624547
831,6240.0,228.0,195960.0,31.403846153846153
832,6247.5,228.0,196188.0,31.40264105642257
833,6255.0,236.0,196424.0,31.40271782573941
834,6262.5,256.0,196680.0,31.405988023952094
835,6270.0,262.0,196942.0,31.410207336523126
836,6277.5,256.0,197198.0,31.41346077260056
837,6285.0,259.0,197457.0,31.417183770883057
838,6292.5,258.0,197715.0,31.420738974970202
839,6300.0,255.0,197970.0,31.423809523809524
840,6307.5,200.0,198170.0,31.41815299246928
841,6315.0,239.0,198409.0,31.418685669041963
842,6322.5,240.0,198649.0,31.419375247133253
843,6330.0,243.0,198892.0,31.42053712480253
844,6337.5,223.0,199115.0,31.41854043392505
845,6345.0,261.0,199376.0,31.42253743104807
846,6352.5,225.0,199601.0,31.420857929948838
847,6360.0,235.0,199836.0,31.420754716981133
848,6367.5,226.0,200062.0,31.419238319591678
849,6375.0,229.0,200291.0,31.41819607843137
850,6382.5,202.0,200493.0,31.41292596944771
851,6390.0,230.0,200723.0,31.412050078247262
852,6397.5,222.0,200945.0,31.40992575224697
853,6405.0,235.0,201180.0,31.40983606557377
854,6412.5,251.0,201431.0,31.41224171539961
855,6420.0,238.0,201669.0,31.412616822429907
856,6427.5,239.0,201908.0,31.41314663555037
857,6435.0,236.0,202144.0,31.413209013209013
858,6442.5,231.0,202375.0,31.412495149398527
859,6450.0,223.0,202598.0,31.410542635658913
860,6457.5,249.0,202847.0,31.412620983352692
861,6465.0,264.0,203111.0,31.417014694508893
862,6472.5,210.0,203321.0,31.413055233680957
863,6480.0,239.0,203560.0,31.41358024691358
864,6487.5,224.0,203784.0,31.411791907514452
865,6495.0,238.0,204022.0,31.412163202463432
866,6502.5,234.0,204256.0,31.411918492887352
867,6510.0,243.0,204499.0,31.41305683563748
868,6517.5,242.0,204741.0,31.41403912543153
869,6525.0,241.0,204982.0,31.41486590038314
870,6532.5,225.0,205207.0,31.413241484883276
871,6540.0,254.0,205461.0,31.41605504587156
872,6547.5,231.0,205692.0,31.415349369988544
873,6555.0,230.0,205922.0,31.41449275362319
874,6562.5,239.0,206161.0,31.415009523809523
875,6570.0,239.0,206400.0,31.41552511415525
876,6577.5,240.0,206640.0,31.416191562143673
877,6585.0,226.0,206866.0,31.41473044798785
878,6592.5,222.0,207088.0,31.412665908229048
879,6600.0,258.0,207346.0,31.416060606060608
880,6607.5,226.0,207572.0,31.414604615966706
881,6615.0,265.0,207837.0,31.419047619047618
882,6622.5,234.0,208071.0,31.41879954699887
883,6630.0,234.0,208305.0,31.418552036199095
884,6637.5,204.0,208509.0,31.413785310734465
885,6645.0,244.0,208753.0,31.415048908954102
886,6652.5,258.0,209011.0,31.418414130026306
887,6660.0,241.0,209252.0,31.41921921921922
888,6667.5,232.0,209484.0,31.41867266591676
889,6675.0,223.0,209707.0,31.416779026217228
890,6682.5,258.0,209965.0,31.420127197904975
891,6690.0,244.0,210209.0,31.42137518684604
892,6697.5,264.0,210473.0,31.42560656961553
893,6705.0,245.0,210718.0,31.426994780014915
894,6712.5,235.0,210953.0,31.42689013035382
895,6720.0,259.0,211212.0,31.430357142857144
896,6727.5,222.0,211434.0,31.428316610925307
897,6735.0,222.0,211656.0,31.42628062360802
898,6742.5,248.0,211904.0,31.428105302187618
899,6750.0,238.0,212142.0,31.428444444444445
900,6757.5,275.0,212417.0,31.434258231594523
901,6765.0,247.0,212664.0,31.435920177383593
902,6772.5,249.0,212913.0,31.437873754152825
903,6780.0,224.0,213137.0,31.436135693215338
904,6787.5,239.0,213376.0,31.43661141804788
905,6795.0,255.0,213631.0,31.43944076526858
906,6802.5,243.0,213874.0,31.440499816244028
907,6810.0,243.0,214117.0,31.441556534508077
908,6817.5,230.0,214347.0,31.44070407040704
909,6825.0,237.0,214584.0,31.44087912087912
910,6832.5,228.0,214812.0,31.4397365532382
911,6840.0,240.0,215052.0,31.440350877192984
912,6847.5,226.0,215278.0,31.438919313618108
913,6855.0,219.0,215497.0,31.436469730123996
914,6862.5,241.0,215738.0,31.437231329690345
915,6870.0,233.0,215971.0,31.43682678311499
916,6877.5,226.0,216197.0,31.435405307161034
917,6885.0,226.0,216423.0,31.433986928104574
918,6892.5,237.0,216660.0,31.4341675734494
919,6900.0,219.0,216879.0,31.43173913043478
920,6907.5,229.0,217108.0,31.430763662685486
921,6915.0,271.0,217379.0,31.43586406362979
922,6922.5,223.0,217602.0,31.434019501625137
923,6930.0,205.0,217807.0,31.42958152958153
924,6937.5,267.0,218074.0,31.43409009009009
925,6945.0,252.0,218326.0,31.436429085673147
926,6952.5,236.0,218562.0,31.436461704422868
927,6960.0,220.0,218782.0,31.43419540229885
928,6967.5,222.0,219004.0,31.43222102619304
929,6975.0,228.0,219232.0,31.43111111111111
930,6982.5,248.0,219480.0,31.432867883995705
931,6990.0,264.0,219744.0,31.436909871244634
932,6997.5,236.0,219980.0,31.436941764916043
933,7005.0,243.0,220223.0,31.437972876516774
934,7012.5,231.0,220454.0,31.43729055258467
935,7020.0,252.0,220706.0,31.43960113960114
936,7027.5,231.0,220937.0,31.43891853432942
937,7035.0,243.0,221180.0,31.43994314143568
938,7042.5,246.0,221426.0,31.441391551295705
939,7050.0,244.0,221670.0,31.442553191489363
940,7057.5,267.0,221937.0,31.446971307120084
941,7065.0,224.0,222161.0,31.445293701344657
942,7072.5,225.0,222386.0,31.443761046306115
943,7080.0,243.0,222629.0,31.444774011299437
944,7087.5,241.0,222870.0,31.445502645502646
945,7095.0,213.0,223083.0,31.44228329809725
946,7102.5,237.0,223320.0,31.442449841605068
947,7110.0,229.0,223549.0,31.441490857946555
948,7117.5,249.0,223798.0,31.44334387074113
949,7125.0,251.0,224049.0,31.445473684210526
950,7132.5,274.0,224323.0,31.450823694356817
951,7140.0,208.0,224531.0,31.446918767507004
952,7147.5,228.0,224759.0,31.44582021685904
953,7155.0,246.0,225005.0,31.44723969252271
954,7162.5,211.0,225216.0,31.443769633507852
955,7170.0,223.0,225439.0,31.441980474198047
956,7177.5,229.0,225668.0,31.44103099965169
957,7185.0,261.0,225929.0,31.444537230340988
958,7192.5,257.0,226186.0,31.447480013903373
959,7200.0,230.0,226416.0,31.446666666666665
960,7207.5,229.0,226645.0,31.44571626777662
961,7215.0,245.0,226890.0,31.446985446985448
962,7222.5,243.0,227133.0,31.44797507788162
963,7230.0,233.0,227366.0,31.447579529737204
964,7237.5,279.0,227645.0,31.453540587219344
965,7245.0,247.0,227892.0,31.455072463768115
966,7252.5,246.0,228138.0,31.4564632885212
967,7260.0,223.0,228361.0,31.454683195592285
968,7267.5,252.0,228613.0,31.456897144822843
969,7275.0,226.0,228839.0,31.45553264604811
970,7282.5,260.0,229099.0,31.45883968417439
971,7290.0,226.0,229325.0,31.457475994513032
972,7297.5,217.0,229542.0,31.454881808838643
973,7305.0,244.0,229786.0,31.45598904859685
974,7312.5,251.0,230037.0,31.458051282051283
975,7320.0,214.0,230251.0,31.455054644808744
976,7327.5,253.0,230504.0,31.457386557488913
977,7335.0,248.0,230752.0,31.45903203817314
978,7342.5,249.0,231001.0,31.46081035069799
979,7350.0,258.0,231259.0,31.463809523809523
980,7357.5,223.0,231482.0,31.462045531770304
981,7365.0,247.0,231729.0,31.463543788187373
982,7372.5,259.0,231988.0,31.466666666666665
983,7380.0,241.0,232229.0,31.467344173441735
984,7387.5,239.0,232468.0,31.467749576988155
985,7395.0,225.0,232693.0,31.466260987153483
986,7402.5,218.0,232911.0,31.463829787234044
987,7410.0,261.0,233172.0,31.467206477732795
988,7417.5,237.0,233409.0,31.467340748230537
989,7425.0,233.0,233642.0,31.466936026936025
990,7432.5,232.0,233874.0,31.466397578203836
991,7440.0,249.0,234123.0,31.468145161290323
992,7447.5,231.0,234354.0,31.467472306143
993,7455.0,253.0,234607.0,31.46975184439973
994,7462.5,225.0,234832.0,31.46827470686767
995,7470.0,221.0,235053.0,31.466265060240964
996,7477.5,207.0,235260.0,31.462387161484454
997,7485.0,237.0,235497.0,31.4625250501002
998,7492.5,279.0,235776.0,31.468268268268268
999,7500.0,244.0,236020.0,31.469333333333335
1000,7507.5,224.0,236244.0,31.467732267732266
1001,7515.0,238.0,236482.0,31.467997338656023
1002,7522.5,238.0,236720.0,31.468261881023597
1003,7530.0,229.0,236949.0,31.467330677290835
1004,7537.5,235.0,237184.0,31.467197346600333
1005,7545.0,239.0,237423.0,31.4675944333996
1006,7552.5,239.0,237662.0,31.467990731545846
1007,7560.0,242.0,237904.0,31.46878306878307
1008,7567.5,246.0,238150.0,31.470102411628677
1009,7575.0,250.0,238400.0,31.471947194719473
1010,7582.5,223.0,238623.0,31.4702274975272
1011,7590.0,246.0,238869.0,31.471541501976283
1012,7597.5,240.0,239109.0,31.472063178677196
1013,7605.0,255.0,239364.0,31.474556213017753
1014,7612.5,261.0,239625.0,31.47783251231527
1015,7620.0,232.0,239857.0,31.47729658792651
1016,7627.5,236.0,240093.0,31.477286135693216
1017,7635.0,215.0,240308.0,31.474525212835626
1018,7642.5,235.0,240543.0,31.47438665358194
1019,7650.0,238.0,240781.0,31.474640522875816
1020,7657.5,262.0,241043.0,31.478028077048645
1021,7665.0,232.0,241275.0,31.477495107632095
1022,7672.5,270.0,241545.0,31.481915933528835
1023,7680.0,234.0,241779.0,31.481640625
1024,7687.5,245.0,242024.0,31.48279674796748
1025,7695.0,261.0,242285.0,31.48602988953866
1026,7702.5,238.0,242523.0,31.48627069133398
1027,7710.0,254.0,242777.0,31.48858625162127
1028,7717.5,246.0,243023.0,31.489860706187237
1029,7725.0,260.0,243283.0,31.49294498381877
1030,7732.5,257.0,243540.0,31.495635305528612
1031,7740.0,204.0,243744.0,31.491472868217055
1032,7747.5,229.0,243973.0,31.49054533720555
1033,7755.0,244.0,244217.0,31.491553836234687
1034,7762.5,219.0,244436.0,31.489339774557166
1035,7770.0,271.0,244707.0,31.493822393822395
1036,7777.5,236.0,244943.0,31.493796207007392
1037,7785.0,204.0,245147.0,31.48965960179833
1038,7792.5,244.0,245391.0,31.490664100096247
1039,7800.0,224.0,245615.0,31.489102564102563
1040,7807.5,251.0,245866.0,31.49100224143452
1041,7815.0,231.0,246097.0,31.49033909149072
1042,7822.5,236.0,246333.0,31.490316395014382
1043,7830.0,237.0,246570.0,31.490421455938698
1044,7837.5,242.0,246812.0,31.49116427432217
1045,7845.0,248.0,247060.0,31.492670490758446
1046,7852.5,243.0,247303.0,31.493537090098695
1047,7860.0,270.0,247573.0,31.497837150127225
1048,7867.5,231.0,247804.0,31.497171909755323
1049,7875.0,240.0,248044.0,31.497650793650795
1050,7882.5,217.0,248261.0,31.49521091024421
1051,7890.0,258.0,248519.0,31.497972116603297
1052,7897.5,263.0,248782.0,31.50136119025008
1053,7905.0,240.0,249022.0,31.501834282099935
1054,7912.5,231.0,249253.0,31.501169036334915
1055,7920.0,231.0,249484.0,31.50050505050505
1056,7927.5,269.0,249753.0,31.504635761589405
1057,7935.0,221.0,249974.0,31.502709514807812
1058,7942.5,266.0,250240.0,31.50645262826566
1059,7950.0,247.0,250487.0,31.507798742138366
1060,7957.5,243.0,250730.0,31.508639648130693
1061,7965.0,252.0,250982.0,31.510608913998745
1062,7972.5,251.0,251233.0,31.51244904358733
1063,7980.0,218.0,251451.0,31.51015037593985
1064,7987.5,223.0,251674.0,31.508482003129892
1065,7995.0,211.0,251885.0,31.505315822388994
1066,8002.5,251.0,252136.0,31.50715401437051
1067,8010.0,254.0,252390.0,31.50936329588015
1068,8017.5,238.0,252628.0,31.509572809479263
1069,8025.0,243.0,252871.0,31.510404984423676
1070,8032.5,249.0,253120.0,31.5119825708061
1071,8040.0,246.0,253366.0,31.51318407960199
1072,8047.5,240.0,253606.0,31.51363777570674
1073,8055.0,246.0,253852.0,31.514835505896958
1074,8062.5,258.0,254110.0,31.517519379844963
1075,8070.0,253.0,254363.0,31.519578686493183
1076,8077.5,272.0,254635.0,31.523986381925102
1077,8085.0,235.0,254870.0,31.523809523809526
1078,8092.5,240.0,255110.0,31.524250849552054
1079,8100.0,231.0,255341.0,31.523580246913582
1080,8107.5,223.0,255564.0,31.521924144310823
1081,8115.0,240.0,255804.0,31.522365988909428
1082,8122.5,233.0,256037.0,31.521945213911973
1083,8130.0,233.0,256270.0,31.52152521525215
1084,8137.5,237.0,256507.0,31.521597542242702
1085,8145.0,220.0,256727.0,31.519582565991406
1086,8152.5,242.0,256969.0,31.52026985587243
1087,8160.0,243.0,257212.0,31.521078431372548
1088,8167.5,275.0,257487.0,31.525803489439852
1089,8175.0,226.0,257713.0,31.524525993883792
1090,8182.5,242.0,257955.0,31.525206232813932
1091,8190.0,246.0,258201.0,31.526373626373626
1092,8197.5,244.0,258445.0,31.527294906983837
1093,8205.0,231.0,258676.0,31.52663010359537
1094,8212.5,229.0,258905.0,31.52572298325723
1095,8220.0,243.0,259148.0,31.526520681265207
1096,8227.5,224.0,259372.0,31.525007596475234
1097,8235.0,269.0,259641.0,31.52896174863388
1098,8242.5,246.0,259887.0,31.530118289353958
1099,8250.0,214.0,260101.0,31.52739393939394
1100,8257.5,197.0,260298.0,31.522615803814713
1101,8265.0,241.0,260539.0,31.523169993950393
1102,8272.5,232.0,260771.0,31.522635237231793
1103,8280.0,229.0,261000.0,31.52173913043478
1104,8287.5,244.0,261244.0,31.52265460030166
1105,8295.0,215.0,261459.0,31.52007233273056
1106,8302.5,237.0,261696.0,31.52014453477868
1107,8310.0,251.0,261947.0,31.521901323706377
1108,8317.5,234.0,262181.0,31.521611061015932
1109,8325.0,235.0,262416.0,31.521441441441443
1110,8332.5,235.0,262651.0,31.521272127212722
1111,8340.0,226.0,262877.0,31.52002398081535
1112,8347.5,249.0,263126.0,31.521533393231508
1113,8355.0,227.0,263353.0,31.520406941950927
1114,8362.5,249.0,263602.0,31.521913303437966
1115,8370.0,242.0,263844.0,31.52258064516129
1116,8377.5,232.0,264076.0,31.522053118472098
1117,8385.0,238.0,264314.0,31.522242098986286
1118,8392.5,219.0,264533.0,31.520166815609176
1119,8400.0,236.0,264769.0,31.520119047619048
1120,8407.5,243.0,265012.0,31.52090395480226
1121,8415.0,234.0,265246.0,31.520617944147357
1122,8422.5,247.0,265493.0,31.52187592757495
1123,8430.0,258.0,265751.0,31.524436536180307
1124,8437.5,256.0,266007.0,31.526755555555557
1125,8445.0,211.0,266218.0,31.52374185908822
1126,8452.5,244.0,266462.0,31.52463768115942
1127,8460.0,227.0,266689.0,31.523522458628843
1128,8467.5,224.0,266913.0,31.52205491585474
1129,8475.0,256.0,267169.0,31.524365781710916
1130,8482.5,240.0,267409.0,31.524786324786326
1131,8490.0,272.0,267681.0,31.528975265017667
1132,8497.5,200.0,267881.0,31.524683730508972
1133,8505.0,241.0,268122.0,31.525220458553793
1134,8512.5,230.0,268352.0,31.52446402349486
1135,8520.0,221.0,268573.0,31.522652582159626
1136,8527.5,224.0,268797.0,31.521196130167105
1137,8535.0,254.0,269051.0,31.52325717633275
1138,8542.5,239.0,269290.0,31.523558677202224
1139,8550.0,228.0,269518.0,31.522573099415204
1140,8557.5,222.0,269740.0,31.520888109845163
1141,8565.0,242.0,269982.0,31.5215411558669
1142,8572.5,251.0,270233.0,31.52324292796734
1143,8580.0,253.0,270486.0,31.525174825174826
1144,8587.5,259.0,270745.0,31.527802037845706
1145,8595.0,234.0,270979.0,31.527515997673067
1146,8602.5,252.0,271231.0,31.529322871258355
1147,8610.0,254.0,271485.0,31.531358885017422
1148,8617.5,237.0,271722.0,31.53141862489121
1149,8625.0,238.0,271960.0,31.53159420289855
1150,8632.5,261.0,272221.0,31.534433825658848
1151,8640.0,232.0,272453.0,31.533912037037037
1152,8647.5,241.0,272694.0,31.534431916738942
1153,8655.0,255.0,272949.0,31.536568457538994
1154,8662.5,227.0,273176.0,31.535468975468977
1155,8670.0,237.0,273413.0,31.535524798154555
1156,8677.5,225.0,273638.0,31.534197637568425
1157,8685.0,243.0,273881.0,31.534945308002303
1158,8692.5,238.0,274119.0,31.5351164797239
1159,8700.0,227.0,274346.0,31.534022988505747
1160,8707.5,233.0,274579.0,31.533620442147573
1161,8715.0,246.0,274825.0,31.534710269650027
1162,8722.5,261.0,275086.0,31.537517913442247
1163,8730.0,237.0,275323.0,31.537571592210767
